area,price
3360,359000
3320,300000
3300,273000
2700,670000
3980,530000
2140,625000
2520,248000
4120,533000
5280,549950
5230,485000
4040,353500
3820,435000
2150,241000
4280,885000
5180,799200
3770,760000
2080,270000
4480,675000
2720,499000
6860,1200000
5140,320000
6680,890000
3270,275000
6040,490000
3880,550000
3610,390000
2720,277000
2180,236000
2940,265953
2910,545000
3700,535000
6080,1450000
4250,490000
4040,319950
2600,625000
2360,248000
2640,475000
3840,410000
3360,670000
4000,430000
2360,313000
6660,950000
3760,751750
5200,760000
3020,310650
6220,367500
4300,580000
3100,580000
5440,665000
3120,239950
3980,470000
2690,733000
3480,250000
3020,402000
3510,295000
3904,355000
3940,289000
2940,376000
1880,212700
3560,325000
4460,415000
5970,935000
3840,372000
2310,240000
3760,334950
5920,426500
3140,430000
2980,400000
2940,455850
7980,1970000
3060,400000
2060,397500
4000,755000
2740,287000
7240,480000
4080,490000
4320,365000
3200,260000
2960,505000
1400,260000
1400,430000
7040,905000
3300,440000
2720,439500
2030,270000
3940,306500
2780,380000
3220,215000
1620,299900
5640,1450000
3800,239950
3370,494000
2740,317500
4220,670000
6120,650000
5240,852000
2176,250000
2800,264950
2560,582500
2840,384000
4100,817000
3460,320000
3540,445800
1800,263300
1720,215000
5050,842500
5050,850000
5480,386000
3580,251100
3080,435000
7220,870000
2860,800000
3140,555000
4560,280000
1880,356000
5840,675000
4520,605000
3280,690500
2880,437000
4620,850000
3640,350000
2980,480000
3660,379500
8880,600000
8900,1440000
1840,303000
8390,800000
3200,549000
2770,324950
1740,170000
1680,178000
2500,144000
5100,1580000
1500,258000
1420,345000
3910,470000
7500,2900000
1960,350000
3180,225500
1660,473000
2900,279000
2340,470000
2310,565000
3940,695000
3320,315000
3760,529000
7000,750000
3680,481500
2120,211000
3180,455000
1620,238950
4420,722500
5230,795000
4480,327500
6800,585000
5080,775000
5560,645000
3990,445000
2740,257950
3460,375000
3220,245000
6820,725000
5620,702000
3700,330000
3580,940000
2300,354500
4840,279950
2760,284000
3320,480000
3320,647500
5500,625000
1840,152000
1920,322000
1990,445000
3120,595000
2360,165000
3880,278500
3180,517500
2200,343566
3150,286285
2680,474905
3080,550000
4120,286000
4390,900000
3220,449950
2980,259000
3440,340000
6880,785000
2970,490000
3730,344950
4130,950000
3000,810000
4270,998160
2830,377000
3060,595000
1940,313300
3100,360000
3320,188000
7360,755000
5500,1290000
2960,455000
6280,817500
3400,550000
2920,260000
3100,320000
6430,1150000
3820,362000
3160,503500
4580,653000
6740,760000
3180,775000
4260,1340000
3420,417500
2780,525000
1460,217000
4550,525000
4380,442500
3420,525000
3040,425500
5860,710000
5090,545000
5820,410000
2900,245000
1620,194900
4000,284000
3414,280000
3120,280000
2740,360000
1440,405000
7120,865000
2420,483300
4260,355000
2750,274950
6830,1930000
6140,755000
13440,1940000
2300,309212
2650,219950
2600,690000
2460,250800
5020,557500
4140,941000
9390,3650000
3260,305000
4120,815000
4720,1020000
5660,1240000
4220,535000
2350,775000
3180,255000
2140,327000
4960,560000
5960,1340000
2320,199500
7160,760000
5000,439000
3790,527000
3570,199950
3320,254000
1660,393000
4340,585000
3050,450000
3340,565000
3300,330000
4640,870000
3320,585000
4220,500000
2550,225000
2550,295000
4770,775000
2740,280000
3450,539000
5140,567500
3280,442500
5960,598200
4600,610000
3980,544900
4780,557500
3590,532500
6600,1350000
2880,750000
4060,530000
2800,346100
4640,260000
2820,365000
2790,615000
3640,318400
3820,498500
3080,450000
2860,200000
2020,234000
1880,121800
4200,805000
3280,410000
3840,475000
5800,1340000
2040,269000
4300,573000
3320,330000
2460,252750
4340,745000
2560,280000
3620,535000
3100,580000
3060,301000
3480,600000
6080,538900
4740,366000
4200,303000
2560,432000
2120,300000
5850,908800
2160,500000
3820,254000
3520,470000
2920,480000
2680,536000
8380,1350000
3960,550000
2950,260000
2050,284900
3730,740000
2200,425000
2240,230000
3420,675000
3300,267500
4260,814000
6620,1250000
3180,460000
4500,445000
5780,715000
3180,425000
4260,370000
1950,302000
3180,453000
2560,290000
6340,1040000
4520,925000
4960,600000
2120,354000
2920,204950
5980,675000
7060,995000
4460,800000
3300,472500
4230,549950
2514,575575
6742,545000
4210,340000
1920,225000
2920,299950
6480,829900
4180,340000
3940,515000
4180,601000
4140,470000
2630,371500
3290,550000
4120,242550
2820,367500
4870,359000
2780,204900
8160,850000
2560,187000
3440,326000
3440,340000
4930,330000
6890,782000
5340,612000
2700,400000
5950,941500
1670,313000
3870,735000
2980,471000
3080,350000
3940,530000
3660,415000
4660,639500
4480,580379
3400,378000
3160,265000
2200,212000
4640,400000
5080,750000
4840,384900
1540,176000
4740,350000
2400,168000
3300,358000
5320,580000
2650,442500
2660,515000
5160,554000
5020,659000
3240,414999
2360,275000
1360,193000
5680,525000
3640,424000
1940,455000
2500,463000
3430,1100000
4900,523000
4540,615000
9000,1520000
5720,870000
5660,710000
1920,215000
3060,590000
3800,323000
3120,279000
3790,535100
4620,830000
6300,815000
3360,535900
2500,230000
3780,325500
3980,359000
4200,505000
1880,253905
2840,369950
3720,350000
4200,650000
3000,295000
2860,620000
7800,2000000
2800,246000
3950,430000
2880,509990
2960,490000
5320,385000
4880,769000
2244,185000
2120,303500
3580,468000
6200,449950
1760,235000
4640,520000
2160,203000
3820,657000
2400,275000
5700,540000
5900,455000
2020,458500
6840,549900
3790,750000
2630,235000
3640,286000
8200,2650000
4010,602000
3920,640000
2880,267000
5460,712000
1820,244500
1820,301000
4450,990000
6700,739999
3460,480000
2520,305000
3570,703300
3160,265000
5420,600000
2800,253000
4820,617950
2890,385000
2700,319000
2840,696000
1940,345000
3220,380000
3220,647500
7140,725000
2800,269950
6940,875000
2420,299950
7860,1880000
1980,430000
4400,495000
3020,275000
2740,333000
3160,247000
2520,204555
4380,432000
2460,175000
3430,556300
1560,286000
2220,320000
5580,815000
2660,385000
5600,1040000
4780,350000
3700,277000
3750,415000
2000,295000
4650,969000
2160,339888
3320,269950
5020,1190000
6180,780000
1720,198000
2440,350000
2020,350000
4780,319000
6680,311000
6410,394000
7110,1340000
7662,2700000
3060,396000
3130,809000
2630,480000
3690,535000
3980,425000
2940,408000
7020,1260000
1040,310000
3900,292000
1540,217000
4500,398500
7380,2250000
3640,700000
4660,585000
3440,399950
2850,235000
2080,212000
3290,310000
3290,539000
2830,390000
4040,560000
6640,800000
8260,1900000
3140,472000
2940,502550
6660,830000
3780,224950
3900,375000
5860,645000
3370,599000
5960,515000
1560,135000
3300,485000
6830,890000
2020,215000
2380,299500
2100,800000
3120,275000
2500,256400
1540,310000
1240,385000
2200,203000
3180,285000
4660,473975
3400,320000
4270,599000
3060,580000
3400,269500
1640,274000
2630,347000
2250,270000
3780,1430000
2920,220000
2960,243000
2890,457500
2820,340000
3520,657500
4440,332500
2820,340000
5710,350000
3070,428000
4800,515055
3120,450000
2080,190000
5680,1000000
3700,299000
2290,508000
4380,294000
2760,320000
7420,641000
3700,675000
2220,255000
3660,286651
4110,607500
2540,765000
3400,334950
2260,426000
3280,775000
2080,343000
4640,470101
2400,195000
3440,772500
3660,450000
8820,1440000
3300,525000
2740,280000
3190,270000
2820,406100
3420,332544
1580,110000
4890,685000
2520,461000
3600,615000
1940,550000
6280,1060000
4640,685000
5740,1560000
3660,312000
3180,507500
2220,217000
3000,439000
6340,620000
6420,915000
2600,425000
1860,435000
3292,305000
1440,276000
4620,327500
5340,810000
5520,715000
2760,272000
1400,266000
3420,543000
2900,400000
3380,509500
4050,495000
5520,424950
1880,230000
3520,235000
2720,763000
4020,350000
3780,900000
1860,250000
1740,225000
2720,255000
2940,161700
2980,336000
2300,410500
5420,502700
3790,505000
3010,250000
3010,570000
4580,349900
5740,465000
7790,625000
2970,655000
4530,469000
3280,355000
3460,596000
6040,790000
8940,885000
4740,1030000
3180,710000
4300,428040
5360,1370000
1940,546000
2720,540000
2400,435000
4470,540000
1720,284000
1640,208000
3030,315000
2180,417500
2480,345000
2660,375000
3760,389800
3320,475000
4500,569000
7910,985000
3660,532000
1440,280000
3010,435000
2440,223000
3000,390000
2220,315000
3480,612000
2550,591000
6440,800000
3220,225000
6320,589900
4040,565000
3180,650000
4180,499000
2660,280000
3630,649950
3020,420000
4240,319990
3700,265000
3520,482000
4090,452000
9460,1490000
3620,375000
3680,588000
5000,635000
3780,280500
3470,210500
2620,196500
6860,1400000
2990,475000
3960,550000
7380,1580000
2740,240000
2260,272000
4350,408506
5160,640000
4020,316000
4040,299000
2360,447500
6360,736500
5940,665000
4640,707000
3260,215000
3240,275000
4340,648000
4300,415000
3540,690000
3400,320000
3180,750000
2740,355000
2780,246000
3280,1160000
5340,744000
10800,1210000
2900,217000
5200,583000
2550,515000
3550,594000
3280,303100
2740,430000
6120,708000
2300,221000
4000,325000
9620,1300000
2340,385000
4140,359500
3220,433000
1800,525000
2630,356200
4680,595000
2810,560000
9500,2180000
3570,513000
1360,365000
3130,368000
4800,870000
2630,225000
8290,1390000
2300,177000
2920,465000
4960,750000
2180,149000
5340,605000
4100,725000
3540,413900
3020,199950
1060,400000
4620,870000
3980,292000
1980,225000
3460,466750
2880,330000
6520,770000
3400,802500
5480,378800
5880,795000
2400,460000
4140,567000
3140,209950
2100,415000
2910,424500
1940,261000
4400,365000
3860,631000
11370,3800000
3580,584000
3120,310000
5560,717000
3440,667000
2680,190000
3100,430000
1480,213000
3830,475000
4180,649000
5100,715000
5810,845000
4670,390000
4590,390000
3390,328000
2880,239999
2920,225000
5620,920000
6540,940000
2420,465000
3540,241000
3960,307550
4260,490000
6080,647000
7280,780000
3620,517500
2760,295000
3620,560000
4000,319450
6730,1500000
3880,340000
2740,249950
3260,499950
2880,1040000
4050,750000
6460,875000
3340,678000
1560,360000
3440,354900
3780,632000
2960,350000
4600,990000
7840,1650000
4572,481000
2400,485000
3480,477000
4320,560000
3940,600000
5510,622500
3320,410000
3980,318200
3360,289000
3140,263000
2300,240000
2540,281500
3530,587206
2530,482000
3300,485000
2900,309000
2780,221000
4060,700000
3780,411500
5540,285000
3140,395000
2920,237950
2770,680000
2020,199950
4760,765000
2120,515000
3020,470000
1660,330000
3700,284000
2810,295000
3600,555000
2740,350000
2600,240000
2900,419900
3120,528000
3720,481000
1480,304700
5854,715000
4520,738950
2480,215000
4080,300000
2150,346000
7150,473000
3400,500000
2600,750000
3640,519900
1760,378500
3740,314500
2700,499950
8520,1740000
4920,630000
3440,360000
4300,460000
2200,361000
3620,713400
1860,445000
3180,305000
4190,1430000
2920,222000
6140,510000
5840,500000
1820,605000
2640,393000
4980,725000
3490,320000
2260,210000
5500,419900
4480,410000
4220,721000
2540,605000
3040,738000
4960,725000
1920,255000
2680,303000
2180,394950
4070,530000
6000,475000
3600,250000
1560,180000
2260,443500
3800,390000
2670,430000
6200,460000
4930,660000
2770,515000
2660,482500
2280,305000
3100,835000
2580,237000
3020,445000
4080,710000
1680,180000
3700,280017
4580,436500
6400,1260000
3100,420000
1720,205000
3660,570000
3210,565000
3960,287000
2660,260000
2660,470000
4820,700000
3040,249000
3120,568000
3440,500000
3660,358000
3360,225000
2120,275500
3720,495000
2710,758800
2960,280000
3800,380500
10970,3200000
2530,260000
3820,630000
3220,875000
1920,457500
2480,900000
1610,235000
2800,410000
3080,355000
7450,1300000
3390,467500
5380,500000
5310,995000
2280,277000
4890,630000
4540,628000
5120,655000
2180,170000
4200,352500
6240,615000
1940,165000
4600,243500
1800,304000
3320,369000
5980,779950
4460,605000
3720,292500
2730,500007
3900,449999
3780,355000
4420,258000
3240,380000
5600,650000
5160,456500
3080,259950
2100,123000
2420,520000
3340,506000
1960,425000
3980,438000
4840,1490000
2280,375000
2770,337500
3530,300000
7140,627000
7680,1400000
5400,674725
3480,325000
2420,230000
3360,485000
5480,315000
2740,560000
5600,444000
2120,325000
1580,118125
1580,212000
5640,428900
3700,510000
2220,416000
6460,950000
2440,204000
20620,7700000
6960,878000
6530,1050000
1680,350000
3440,659500
2750,395000
3840,308950
3500,410000
4380,710000
1240,175000
2860,508800
3300,606400
2600,245100
3290,540000
3480,415000
3110,469500
2380,195000
7270,1620000
8720,1450000
5830,1200000
8520,1070000
1840,555500
2080,440000
2220,485000
4920,693000
1660,295000
3110,700000
3770,767500
10620,800000
3720,440000
2700,600000
4720,1160000
2720,506000
3160,474950
3890,654000
2210,710000
2560,620000
3020,390000
2940,550000
3580,353000
4690,465000
2820,279900
3358,700000
3410,395000
3800,375000
2920,547000
4120,525000
2420,285000
2730,570000
5480,409000
3622,260000
4840,348000
3040,389000
3380,445000
2320,400000
3480,302000
5698,798000
2280,335000
6000,585000
6660,2500000
2580,555000
7840,3100000
3000,295000
3100,265000
2360,330000
3200,286000
2420,305000
2580,970000
4140,525000
3650,355000
3610,469950
2900,435000
5360,363500
1860,595000
2640,275000
1340,295000
5340,345000
4530,485000
6740,1250000
1880,340500
1940,280000
5040,449888
2220,483000
2820,445500
5600,379900
4310,599950
1620,215000
3440,263000
4340,565000
7730,950000
2880,395000
4670,1540000
4240,922000
3352,330000
10260,1530000
3820,323000
3340,554000
4100,500000
6490,775000
2880,340000
3550,560000
3340,304000
2800,279900
4220,315000
4320,849000
3800,325000
6640,786000
6440,384000
2680,907000
4980,700000
3280,269500
2550,269000
6680,749950
3160,325000
3300,1150000
2740,406000
5680,650000
3880,295000
3514,375000
1960,395000
4940,609000
2820,510000
2680,190000
1560,250000
1440,295000
3260,740000
3180,323000
4330,713000
4360,1070000
3320,460000
4140,880000
3750,585000
1880,249950
3510,450000
5240,450000
7460,1780000
3200,350000
4190,292500
8460,879000
5060,1180000
3350,584999
3320,366000
5270,987500
2640,300000
2160,299000
3190,560000
5240,695000
2970,360000
1840,183500
2970,311000
3320,263000
3060,269000
8560,1600000
5740,564000
5080,425000
3880,679000
3480,410000
4882,340000
2840,360000
4120,450000
4780,552000
5860,294000
2220,663500
8380,1980000
2900,175409
3800,459000
2100,339950
3220,393000
1440,275500
2040,485000
2500,250000
5900,935100
1980,245000
5700,670000
7740,1390000
4200,440000
4620,1250000
2690,203000
3680,583000
3480,575000
6160,2580000
7070,1600000
4320,312500
5440,455000
5510,1310000
2900,605000
4220,325000
3410,630000
6560,928950
4280,489950
3710,550000
2970,237000
3000,390000
4380,665000
3130,277000
3020,545000
2790,615000
3610,343000
4680,597000
1880,600000
2940,479000
3300,292000
2510,265000
5420,623000
3570,486000
2850,520500
8760,1300000
4440,825000
3380,259900
4690,1170000
1840,245000
4120,830200
4800,650000
3220,305000
6940,599000
4140,272000
4840,415000
4140,319000
3180,425000
3440,297500
5480,725000
3660,325000
2340,460000
2000,396480
4000,1030000
2920,370000
3240,260656
3420,431000
2120,320000
3550,296500
4620,679000
2400,359000
3840,330000
4880,350000
3280,242000
4840,692500
2180,441000
5820,765000
2020,375000
3300,365000
3420,580000
6160,1610000
6160,841000
4040,515000
6480,565000
2400,365000
3280,295000
1740,406500
4820,614905
4410,1400000
1980,250000
3000,549000
3580,397000
2980,184000
7060,2500000
3240,499100
3560,676101
2140,290000
3740,390000
1820,465000
5140,470000
1880,435000
4270,415000
2020,450000
4240,645000
3060,231000
3620,358000
2080,330000
2320,229950
2560,403250
4560,470000
2400,239000
4000,579000
2540,380500
5460,614285
2680,376000
2480,290000
4200,487000
2440,935000
4326,255000
3720,380000
1620,450000
3900,622000
2780,292500
3950,1320000
2380,410000
2020,160000
3680,809000
3300,183750
4290,411000
4900,1050000
2200,625000
3292,305000
10500,915000
2780,317000
1560,165000
2580,575000
1940,219900
6540,1490000
2180,300000
3880,520000
3260,310000
2380,322500
4000,320000
2780,440000
2620,578000
2140,382000
3440,535000
7360,679000
2440,258900
3000,563000
5590,562000
3120,725000
3660,236775
5070,860000
3000,270000
3200,621000
4980,527900
3560,395000
2220,320000
5000,300000
2960,320000
5140,625000
1620,505000
4260,300000
4360,363000
7560,1700000
8420,1150000
4660,680000
4360,678940
3100,299000
2500,379900
2580,205000
2640,387500
2080,256000
4880,548000
2580,163000
1710,367500
2880,390000
2320,415000
4460,449000
2920,460000
3960,395000
2940,300000
3040,345000
3860,825000
2660,539950
3160,410000
2740,245000
4570,482000
2780,270000
2660,475000
2640,445800
3760,518000
2340,785000
2830,430000
5190,715000
4490,560000
2540,449000
5820,805000
3120,296000
1540,275000
3540,419950
1880,285000
5780,775000
3490,288250
1830,257000
1900,377000
2240,550000
1820,339000
3210,481500
2600,224500
3580,260000
2940,865000
4050,730000
1960,550000
4260,645000
2720,250000
2990,507200
3800,380000
3710,540000
4600,738500
2120,206000
1880,265000
1560,190000
2400,339900
3930,250000
2200,416500
5780,575000
2460,385000
2060,253000
2280,460000
5800,1450000
1900,492000
3020,275000
5020,542500
2160,345000
4260,575000
3870,275000
6600,510000
7320,2540000
6690,830000
4520,640000
7760,702000
3460,960000
1900,190000
3020,500000
6140,529000
3000,435000
3420,670000
3710,365000
6200,1270000
2200,465000
2800,285000
1940,219950
3200,220000
6590,1470000
5150,1110000
4640,694000
4880,620000
3780,415000
6540,765000
3480,864000
4040,385000
2000,725000
3620,545000
3460,299900
4020,639500
2700,345000
9280,1130000
1740,345000
2190,600000
3520,355000
4900,698000
4340,566000
